file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 2, 'column': 0, 'index': 50}","  1 | var ModelRoot = require('./../../lib/ModelRoot');
> 2 | var comparator = new ModelRoot({}).comparator;
  3 | var jsonGraphUtil = require('falcor-json-graph');
  4 | var atom = jsonGraphUtil.atom;
  5 | var error = jsonGraphUtil.error;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 4, 'column': 0, 'index': 147}","  2 | var comparator = new ModelRoot({}).comparator;
  3 | var jsonGraphUtil = require('falcor-json-graph');
> 4 | var atom = jsonGraphUtil.atom;
  5 | var error = jsonGraphUtil.error;
  6 |
  7 | describe('ModelRoot#comparator', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 5, 'column': 0, 'index': 178}","  3 | var jsonGraphUtil = require('falcor-json-graph');
  4 | var atom = jsonGraphUtil.atom;
> 5 | var error = jsonGraphUtil.error;
  6 |
  7 | describe('ModelRoot#comparator', function() {
  8 |     it('should validate that two equal values are true', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 12, 'column': 8, 'index': 465}","  10 |     });
  11 |     it('should validate that two equivalent objects are true', function() {
> 12 |         var obj = {};
     |        ^ Global Variable
  13 |         expect(comparator(obj, obj)).toBe(true);
  14 |     });
  15 |     it('should validate that two equal type values are the same.', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 16, 'column': 8, 'index': 624}","  14 |     });
  15 |     it('should validate that two equal type values are the same.', function() {
> 16 |         var type1 = atom(5);
     |        ^ Global Variable
  17 |         var type2 = atom(5);
  18 |         expect(comparator(type1, type2)).toBe(true);
  19 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 17, 'column': 8, 'index': 653}","  15 |     it('should validate that two equal type values are the same.', function() {
  16 |         var type1 = atom(5);
> 17 |         var type2 = atom(5);
     |        ^ Global Variable
  18 |         expect(comparator(type1, type2)).toBe(true);
  19 |     });
  20 |     it('should validate that two unequal type values are false.', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 21, 'column': 8, 'index': 822}","  19 |     });
  20 |     it('should validate that two unequal type values are false.', function() {
> 21 |         var type1 = atom(5);
     |        ^ Global Variable
  22 |         var type2 = atom(6);
  23 |         expect(comparator(type1, type2)).toBe(false);
  24 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 22, 'column': 8, 'index': 851}","  20 |     it('should validate that two unequal type values are false.', function() {
  21 |         var type1 = atom(5);
> 22 |         var type2 = atom(6);
     |        ^ Global Variable
  23 |         expect(comparator(type1, type2)).toBe(false);
  24 |     });
  25 |     it('should be false because the types dont match', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 26, 'column': 8, 'index': 1010}","  24 |     });
  25 |     it('should be false because the types dont match', function() {
> 26 |         var type1 = atom(5);
     |        ^ Global Variable
  27 |         var type2 = error(5);
  28 |         expect(comparator(type1, type2)).toBe(false);
  29 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 27, 'column': 8, 'index': 1039}","  25 |     it('should be false because the types dont match', function() {
  26 |         var type1 = atom(5);
> 27 |         var type2 = error(5);
     |        ^ Global Variable
  28 |         expect(comparator(type1, type2)).toBe(false);
  29 |     });
  30 |     it('should be false because the expiry times differ', function() {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 31, 'column': 8, 'index': 1202}","  29 |     });
  30 |     it('should be false because the expiry times differ', function() {
> 31 |         var type1 = atom(5);
     |        ^ Global Variable
  32 |         var type2 = atom(5);
  33 |         type1.$expires = Date.now();
  34 |         expect(comparator(type1, type2)).toBe(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/ModelRoot.comparator.spec.js,Global Variable,"{'line': 32, 'column': 8, 'index': 1231}","  30 |     it('should be false because the expiry times differ', function() {
  31 |         var type1 = atom(5);
> 32 |         var type2 = atom(5);
     |        ^ Global Variable
  33 |         type1.$expires = Date.now();
  34 |         expect(comparator(type1, type2)).toBe(false);
  35 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/sync/_setValueSync.spec.js,Global Variable,"{'line': 5, 'column': 2, 'index': 108}","  3 |
  4 | describe('_setValueSync', function() {
> 5 |   var model;
    |  ^ Global Variable
  6 |   beforeEach(function() {
  7 |     model = falcor({ _path: ['some'], cache: { some: { thing: '1'}}});
  8 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/complement.spec.js,Lazy Test,"{'line': 6, 'column': 15, 'index': 261}","  4 | describe(""complement"", () => {
  5 |     it(""handles empty path sets"", () => {
> 6 |         expect(complement([], [], {})).toEqual({
    |               ^ Lazy Test
  7 |             intersection: [],
  8 |             optimizedComplement: [],
  9 |             requestedComplement: []"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/complement.spec.js,Lazy Test,"{'line': 15, 'column': 15, 'index': 542}","  13 |     it(""returns all paths if no deduping possible"", () => {
  14 |         const paths = [[""videos"", 0, ""title""]];
> 15 |         expect(complement(paths, paths, {})).toEqual({
     |               ^ Lazy Test
  16 |             intersection: [],
  17 |             optimizedComplement: paths,
  18 |             requestedComplement: paths"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/complement.spec.js,Lazy Test,"{'line': 27, 'column': 15, 'index': 1014}","  25 |         const pathTree = { 3: { videos: { 0: { title: null } } } };
  26 |
> 27 |         expect(complement(paths, paths, pathTree)).toEqual({
     |               ^ Lazy Test
  28 |             intersection: [[""videos"", 0, ""title""]],
  29 |             optimizedComplement: [[""videos"", 1, ""title""]],
  30 |             requestedComplement: [[""videos"", 1, ""title""]]"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 57, 'column': 12, 'index': 2264}","  55 |         const zip = zipSpy(2, callCount => {
  56 |             expect(callCount).toBe(2);
> 57 |             expect(queue._requests.length).toBe(0);
     |            ^ Duplicate Assert
  58 |
  59 |             const onNext = jest.fn();
  60 |             toObservable(model.withoutDataSource().get(videos0, videos1))"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 81, 'column': 8, 'index': 3112}","  79 |         queue.get([videos1], [videos1], zip);
  80 |
> 81 |         expect(queue._requests.length).toBe(1);
     |        ^ Duplicate Assert
  82 |         expect(queue._requests[0].sent).toBe(false);
  83 |         expect(queue._requests[0].scheduled).toBe(true);
  84 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 94, 'column': 12, 'index': 3672}","  92 |         const zip = zipSpy(2, callCount => {
  93 |             expect(callCount).toBe(2);
> 94 |             expect(queue._requests.length).toBe(0);
     |            ^ Duplicate Assert
  95 |
  96 |             const onNext = jest.fn();
  97 |             toObservable(model.withoutDataSource().get(videos0, videos1))"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 113, 'column': 8, 'index': 4348}","  111 |
  112 |         queue.get([videos0], [videos0], zip);
> 113 |         expect(queue._requests.length).toBe(1);
      |        ^ Duplicate Assert
  114 |         expect(queue._requests[0].sent).toBe(true);
  115 |         expect(queue._requests[0].scheduled).toBe(false);
  116 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 113, 'column': 8, 'index': 4348}","  111 |
  112 |         queue.get([videos0], [videos0], zip);
> 113 |         expect(queue._requests.length).toBe(1);
      |        ^ Duplicate Assert
  114 |         expect(queue._requests[0].sent).toBe(true);
  115 |         expect(queue._requests[0].scheduled).toBe(false);
  116 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 114, 'column': 8, 'index': 4396}","  112 |         queue.get([videos0], [videos0], zip);
  113 |         expect(queue._requests.length).toBe(1);
> 114 |         expect(queue._requests[0].sent).toBe(true);
      |        ^ Duplicate Assert
  115 |         expect(queue._requests[0].scheduled).toBe(false);
  116 |
  117 |         queue.get([videos0], [videos0], zip);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 114, 'column': 8, 'index': 4396}","  112 |         queue.get([videos0], [videos0], zip);
  113 |         expect(queue._requests.length).toBe(1);
> 114 |         expect(queue._requests[0].sent).toBe(true);
      |        ^ Duplicate Assert
  115 |         expect(queue._requests[0].scheduled).toBe(false);
  116 |
  117 |         queue.get([videos0], [videos0], zip);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 115, 'column': 8, 'index': 4448}","  113 |         expect(queue._requests.length).toBe(1);
  114 |         expect(queue._requests[0].sent).toBe(true);
> 115 |         expect(queue._requests[0].scheduled).toBe(false);
      |        ^ Duplicate Assert
  116 |
  117 |         queue.get([videos0], [videos0], zip);
  118 |         expect(queue._requests.length).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 115, 'column': 8, 'index': 4448}","  113 |         expect(queue._requests.length).toBe(1);
  114 |         expect(queue._requests[0].sent).toBe(true);
> 115 |         expect(queue._requests[0].scheduled).toBe(false);
      |        ^ Duplicate Assert
  116 |
  117 |         queue.get([videos0], [videos0], zip);
  118 |         expect(queue._requests.length).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/internal/request/RequestQueue.get.spec.js,Duplicate Assert,"{'line': 118, 'column': 8, 'index': 4553}","  116 |
