file,type,smells,frame
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/assets/test_asset_reference.js,Global Variable,"{'line': 2, 'column': 4, 'index': 48}","  1 | describe('pc.AssetReference', function () {
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/bundles/test_bundle_registry.js,Global Variable,"{'line': 257, 'column': 8, 'index': 8039}","  255 |
  256 |     it('loadUrl() calls callback with error if bundle fails to load', function (done) {
> 257 |         var asset = new pc.Asset('asset', 'text', {
      |        ^ Global Variable
  258 |             url: 'text.txt'
  259 |         });
  260 |         this.assets.add(asset);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/bundles/test_bundle_registry.js,Global Variable,"{'line': 262, 'column': 8, 'index': 8164}","  260 |         this.assets.add(asset);
  261 |
> 262 |         var bundleAsset = new pc.Asset('bundle', 'bundle', null, {
      |        ^ Global Variable
  263 |             assets: [asset.id]
  264 |         });
  265 |         this.assets.add(bundleAsset);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/bundles/test_bundle_registry.js,Sleepy Test,"{'line': 273, 'column': 8, 'index': 8492}","  271 |         });
  272 |
> 273 |         setTimeout(function () {
      |        ^ Sleepy Test
  274 |             bundleAsset.loading = false;
  275 |             bundleAsset.loaded = true;
  276 |             this.assets.fire('error:' + bundleAsset.id, 'error');"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Conditional Test Logic,"{'line': 22, 'column': 12, 'index': 571}","  20 |         app.assets.on('load', function (asset) {
  21 |             count++;
> 22 |             if (count === list.length) {
     |            ^ Conditional Test Logic
  23 |                 cb();
  24 |             }
  25 |         });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Conditional Test Logic,"{'line': 28, 'column': 8, 'index': 688}","  26 |
  27 |         // add and load assets
> 28 |         for (var i = 0; i < list.length; i++) {
     |        ^ Conditional Test Logic
  29 |             app.assets.add(list[i]);
  30 |             app.assets.load(list[i]);
  31 |         }"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Global Variable,"{'line': 2, 'column': 4, 'index': 52}","  1 | describe(""pc.AnimationComponent"", function () {
> 2 |     var app;
    |    ^ Global Variable
  3 |     var assets = {};
  4 |
  5 |     beforeEach(function (done) {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Global Variable,"{'line': 3, 'column': 4, 'index': 65}","  1 | describe(""pc.AnimationComponent"", function () {
  2 |     var app;
> 3 |     var assets = {};
    |    ^ Global Variable
  4 |
  5 |     beforeEach(function (done) {
  6 |         app = new pc.Application(document.createElement(""canvas""));"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Global Variable,"{'line': 17, 'column': 4, 'index': 343}","  15 |     });
  16 |
> 17 |     var loadAssetList = function (list, cb) {
     |    ^ Global Variable
  18 |         // listen for asset load events and fire cb() when all assets are loaded
  19 |         var count = 0;
  20 |         app.assets.on('load', function (asset) {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Global Variable,"{'line': 19, 'column': 8, 'index': 474}","  17 |     var loadAssetList = function (list, cb) {
  18 |         // listen for asset load events and fire cb() when all assets are loaded
> 19 |         var count = 0;
     |        ^ Global Variable
  20 |         app.assets.on('load', function (asset) {
  21 |             count++;
  22 |             if (count === list.length) {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Global Variable,"{'line': 28, 'column': 13, 'index': 693}","  26 |
  27 |         // add and load assets
> 28 |         for (var i = 0; i < list.length; i++) {
     |             ^ Global Variable
  29 |             app.assets.add(list[i]);
  30 |             app.assets.load(list[i]);
  31 |         }"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Global Variable,"{'line': 34, 'column': 4, 'index': 825}","  32 |     };
  33 |
> 34 |     var loadAssets = function (cb) {
     |    ^ Global Variable
  35 |         var assetlist = [
  36 |             new pc.Asset('playbot.json', 'model', {
  37 |                 url: 'base/examples/assets/models/playbot/playbot.json'"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Global Variable,"{'line': 35, 'column': 8, 'index': 866}","  33 |
  34 |     var loadAssets = function (cb) {
> 35 |         var assetlist = [
     |        ^ Global Variable
  36 |             new pc.Asset('playbot.json', 'model', {
  37 |                 url: 'base/examples/assets/models/playbot/playbot.json'
  38 |             }),"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Global Variable,"{'line': 52, 'column': 8, 'index': 1427}","  50 |
  51 |     it(""can create animation component"", function () {
> 52 |         var entity = new pc.Entity();
     |        ^ Global Variable
  53 |
  54 |         entity.addComponent(""model"", {
  55 |             asset: assets.model"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_animationcomponent.js,Global Variable,"{'line': 66, 'column': 8, 'index': 1758}","  64 |
  65 |     it(""can create animation and auto play them"", function () {
> 66 |         var entity = new pc.Entity();
     |        ^ Global Variable
  67 |
  68 |         entity.addComponent(""model"", {
  69 |             asset: assets.model"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Conditional Test Logic,"{'line': 22, 'column': 12, 'index': 622}","  20 |         app.assets.on('load', function (asset) {
  21 |             count++;
> 22 |             if (count === list.length) {
     |            ^ Conditional Test Logic
  23 |                 cb();
  24 |             }
  25 |         });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Conditional Test Logic,"{'line': 28, 'column': 8, 'index': 739}","  26 |
  27 |         // add and load assets
> 28 |         for (var i = 0; i < list.length; i++) {
     |        ^ Conditional Test Logic
  29 |             app.assets.add(list[i]);
  30 |             app.assets.load(list[i]);
  31 |         }"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 2, 'column': 4, 'index': 58}","  1 | describe(""async pc.AnimationComponent"", function () {
> 2 |     var app;
    |    ^ Global Variable
  3 |     var assets = {};
  4 |     var assetlist;
  5 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 3, 'column': 4, 'index': 71}","  1 | describe(""async pc.AnimationComponent"", function () {
  2 |     var app;
> 3 |     var assets = {};
    |    ^ Global Variable
  4 |     var assetlist;
  5 |
  6 |     beforeEach(function () {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 4, 'column': 4, 'index': 92}","  2 |     var app;
  3 |     var assets = {};
> 4 |     var assetlist;
    |    ^ Global Variable
  5 |
  6 |     beforeEach(function () {
  7 |         this.timeout(4000); // Double the default 2000ms timeout which often fails on CirclCI"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 17, 'column': 4, 'index': 394}","  15 |     });
  16 |
> 17 |     var loadAssetList = function (list, cb) {
     |    ^ Global Variable
  18 |         // listen for asset load events and fire cb() when all assets are loaded
  19 |         var count = 0;
  20 |         app.assets.on('load', function (asset) {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 19, 'column': 8, 'index': 525}","  17 |     var loadAssetList = function (list, cb) {
  18 |         // listen for asset load events and fire cb() when all assets are loaded
> 19 |         var count = 0;
     |        ^ Global Variable
  20 |         app.assets.on('load', function (asset) {
  21 |             count++;
  22 |             if (count === list.length) {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 28, 'column': 13, 'index': 744}","  26 |
  27 |         // add and load assets
> 28 |         for (var i = 0; i < list.length; i++) {
     |             ^ Global Variable
  29 |             app.assets.add(list[i]);
  30 |             app.assets.load(list[i]);
  31 |         }"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 34, 'column': 4, 'index': 876}","  32 |     };
  33 |
> 34 |     var loadAssets = function (cb) {
     |    ^ Global Variable
  35 |         assetlist = [
  36 |             new pc.Asset('playbot.json', 'model', {
  37 |                 url: 'base/examples/assets/models/playbot/playbot.json'"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 52, 'column': 8, 'index': 1501}","  50 |
  51 |     it(""async assets, can create animation and auto play them"", function (done) {
> 52 |         var entity = new pc.Entity();
     |        ^ Global Variable
  53 |
  54 |         loadAssets(function () {
  55 |             // is currAnim public API?"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 75, 'column': 8, 'index': 2060}","  73 |
  74 |     it(""async assets, clone of animation component loads animations"", function (done) {
> 75 |         var entity = new pc.Entity();
     |        ^ Global Variable
  76 |
  77 |         loadAssets(function () {
  78 |             // is currAnim public API?"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/animation/test_async_animationcomponent.js,Global Variable,"{'line': 96, 'column': 8, 'index': 2596}","  94 |         app.root.addChild(entity);
  95 |
> 96 |         var clone = entity.clone();
     |        ^ Global Variable
  97 |         app.root.addChild(clone);
  98 |     });
  99 | });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_draworder.js,Global Variable,"{'line': 11, 'column': 8, 'index': 271}","   9 |
  10 |     it(""basic hierarchy"", function () {
> 11 |         var screen = new pc.Entity('screen');
     |        ^ Global Variable
  12 |         screen.addComponent('screen');
  13 |
  14 |         var p1 = new pc.Entity('p1');"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_draworder.js,Global Variable,"{'line': 14, 'column': 8, 'index': 357}","  12 |         screen.addComponent('screen');
  13 |
> 14 |         var p1 = new pc.Entity('p1');
     |        ^ Global Variable
  15 |         p1.addComponent('element', {
  16 |         });
  17 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_draworder.js,Global Variable,"{'line': 18, 'column': 8, 'index': 445}","  16 |         });
  17 |
> 18 |         var c1 = new pc.Entity('c1');
     |        ^ Global Variable
  19 |         c1.addComponent('element', {
  20 |
  21 |         });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_draworder.js,Global Variable,"{'line': 35, 'column': 8, 'index': 848}","  33 |
  34 |     it(""clamp max drawOrder"", function () {
> 35 |         var p1 = new pc.Entity('p1');
     |        ^ Global Variable
  36 |         p1.addComponent('element');
  37 |         p1.element.drawOrder = 0x1FFFFFF;
  38 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_draworder.js,Global Variable,"{'line': 43, 'column': 8, 'index': 1072}","  41 |
  42 |     it(""reorder children"", function () {
> 43 |         var screen = new pc.Entity('screen');
     |        ^ Global Variable
  44 |         screen.addComponent('screen');
  45 |
  46 |         var p1 = new pc.Entity('p1');"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_draworder.js,Global Variable,"{'line': 46, 'column': 8, 'index': 1158}","  44 |         screen.addComponent('screen');
  45 |
> 46 |         var p1 = new pc.Entity('p1');
     |        ^ Global Variable
  47 |         p1.addComponent('element', {
  48 |         });
  49 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_draworder.js,Global Variable,"{'line': 50, 'column': 8, 'index': 1246}","  48 |         });
