file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/wakatime.test.js,Duplicate Assert,"{'line': 138, 'column': 4, 'index': 3543}","  136 |     await wakatime(req, res);
  127 |     expect(degreesToRadians(360)).toBe(2 * Math.PI);
  128 |   });
  129 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 127, 'column': 11, 'index': 3523}","  125 |     expect(degreesToRadians(180)).toBe(Math.PI);
  126 |     expect(degreesToRadians(270)).toBe((3 * Math.PI) / 2);
> 127 |     expect(degreesToRadians(360)).toBe(2 * Math.PI);
      |           ^ Eager Test
  128 |   });
  129 |
  130 |   it(""radiansToDegrees"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 131, 'column': 11, 'index': 3616}","  129 |
  130 |   it(""radiansToDegrees"", () => {
> 131 |     expect(radiansToDegrees(0)).toBe(0);
      |           ^ Eager Test
  132 |     expect(radiansToDegrees(Math.PI / 2)).toBe(90);
  133 |     expect(radiansToDegrees(Math.PI)).toBe(180);
  134 |     expect(radiansToDegrees((3 * Math.PI) / 2)).toBe(270);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 132, 'column': 11, 'index': 3657}","  130 |   it(""radiansToDegrees"", () => {
  131 |     expect(radiansToDegrees(0)).toBe(0);
> 132 |     expect(radiansToDegrees(Math.PI / 2)).toBe(90);
      |           ^ Eager Test
  133 |     expect(radiansToDegrees(Math.PI)).toBe(180);
  134 |     expect(radiansToDegrees((3 * Math.PI) / 2)).toBe(270);
  135 |     expect(radiansToDegrees(2 * Math.PI)).toBe(360);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 133, 'column': 11, 'index': 3709}","  131 |     expect(radiansToDegrees(0)).toBe(0);
  132 |     expect(radiansToDegrees(Math.PI / 2)).toBe(90);
> 133 |     expect(radiansToDegrees(Math.PI)).toBe(180);
      |           ^ Eager Test
  134 |     expect(radiansToDegrees((3 * Math.PI) / 2)).toBe(270);
  135 |     expect(radiansToDegrees(2 * Math.PI)).toBe(360);
  136 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 134, 'column': 11, 'index': 3758}","  132 |     expect(radiansToDegrees(Math.PI / 2)).toBe(90);
  133 |     expect(radiansToDegrees(Math.PI)).toBe(180);
> 134 |     expect(radiansToDegrees((3 * Math.PI) / 2)).toBe(270);
      |           ^ Eager Test
  135 |     expect(radiansToDegrees(2 * Math.PI)).toBe(360);
  136 |   });
  137 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 135, 'column': 11, 'index': 3817}","  133 |     expect(radiansToDegrees(Math.PI)).toBe(180);
  134 |     expect(radiansToDegrees((3 * Math.PI) / 2)).toBe(270);
> 135 |     expect(radiansToDegrees(2 * Math.PI)).toBe(360);
      |           ^ Eager Test
  136 |   });
  137 |
  138 |   it(""polarToCartesian"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 139, 'column': 11, 'index': 3910}","  137 |
  138 |   it(""polarToCartesian"", () => {
> 139 |     expect(polarToCartesian(100, 100, 60, 0)).toStrictEqual({ x: 160, y: 100 });
      |           ^ Eager Test
  140 |     expect(polarToCartesian(100, 100, 60, 45)).toStrictEqual({
  141 |       x: 142.42640687119285,
  142 |       y: 142.42640687119285,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 140, 'column': 11, 'index': 3991}","  138 |   it(""polarToCartesian"", () => {
  139 |     expect(polarToCartesian(100, 100, 60, 0)).toStrictEqual({ x: 160, y: 100 });
> 140 |     expect(polarToCartesian(100, 100, 60, 45)).toStrictEqual({
      |           ^ Eager Test
  141 |       x: 142.42640687119285,
  142 |       y: 142.42640687119285,
  143 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 144, 'column': 11, 'index': 4120}","  142 |       y: 142.42640687119285,
  143 |     });
> 144 |     expect(polarToCartesian(100, 100, 60, 90)).toStrictEqual({
      |           ^ Eager Test
  145 |       x: 100,
  146 |       y: 160,
  147 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 148, 'column': 11, 'index': 4219}","  146 |       y: 160,
  147 |     });
> 148 |     expect(polarToCartesian(100, 100, 60, 135)).toStrictEqual({
      |           ^ Eager Test
  149 |       x: 57.573593128807154,
  150 |       y: 142.42640687119285,
  151 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 152, 'column': 11, 'index': 4349}","  150 |       y: 142.42640687119285,
  151 |     });
> 152 |     expect(polarToCartesian(100, 100, 60, 180)).toStrictEqual({
      |           ^ Eager Test
  153 |       x: 40,
  154 |       y: 100.00000000000001,
  155 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 156, 'column': 11, 'index': 4463}","  154 |       y: 100.00000000000001,
  155 |     });
> 156 |     expect(polarToCartesian(100, 100, 60, 225)).toStrictEqual({
      |           ^ Eager Test
  157 |       x: 57.57359312880714,
  158 |       y: 57.573593128807154,
  159 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 160, 'column': 11, 'index': 4592}","  158 |       y: 57.573593128807154,
  159 |     });
> 160 |     expect(polarToCartesian(100, 100, 60, 270)).toStrictEqual({
      |           ^ Eager Test
  161 |       x: 99.99999999999999,
  162 |       y: 40,
  163 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 164, 'column': 11, 'index': 4705}","  162 |       y: 40,
  163 |     });
> 164 |     expect(polarToCartesian(100, 100, 60, 315)).toStrictEqual({
      |           ^ Eager Test
  165 |       x: 142.42640687119285,
  166 |       y: 57.57359312880714,
  167 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 168, 'column': 11, 'index': 4834}","  166 |       y: 57.57359312880714,
  167 |     });
> 168 |     expect(polarToCartesian(100, 100, 60, 360)).toStrictEqual({
      |           ^ Eager Test
  169 |       x: 160,
  170 |       y: 99.99999999999999,
  171 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 175, 'column': 11, 'index': 4988}","  173 |
  174 |   it(""cartesianToPolar"", () => {
> 175 |     expect(cartesianToPolar(100, 100, 160, 100)).toStrictEqual({
      |           ^ Eager Test
  176 |       radius: 60,
  177 |       angleInDegrees: 0,
  178 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 180, 'column': 6, 'index': 5111}","  178 |     });
  179 |     expect(
> 180 |       cartesianToPolar(100, 100, 142.42640687119285, 142.42640687119285),
      |      ^ Eager Test
  181 |     ).toStrictEqual({ radius: 60.00000000000001, angleInDegrees: 45 });
  182 |     expect(cartesianToPolar(100, 100, 100, 160)).toStrictEqual({
  183 |       radius: 60,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 182, 'column': 11, 'index': 5262}","  180 |       cartesianToPolar(100, 100, 142.42640687119285, 142.42640687119285),
  181 |     ).toStrictEqual({ radius: 60.00000000000001, angleInDegrees: 45 });
> 182 |     expect(cartesianToPolar(100, 100, 100, 160)).toStrictEqual({
      |           ^ Eager Test
  183 |       radius: 60,
  184 |       angleInDegrees: 90,
  185 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 187, 'column': 6, 'index': 5386}","  185 |     });
  186 |     expect(
> 187 |       cartesianToPolar(100, 100, 57.573593128807154, 142.42640687119285),
      |      ^ Eager Test
  188 |     ).toStrictEqual({ radius: 60, angleInDegrees: 135 });
  189 |     expect(cartesianToPolar(100, 100, 40, 100.00000000000001)).toStrictEqual({
  190 |       radius: 60,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 189, 'column': 11, 'index': 5523}","  187 |       cartesianToPolar(100, 100, 57.573593128807154, 142.42640687119285),
  188 |     ).toStrictEqual({ radius: 60, angleInDegrees: 135 });
> 189 |     expect(cartesianToPolar(100, 100, 40, 100.00000000000001)).toStrictEqual({
      |           ^ Eager Test
  190 |       radius: 60,
  191 |       angleInDegrees: 180,
  192 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 194, 'column': 6, 'index': 5662}","  192 |     });
  193 |     expect(
> 194 |       cartesianToPolar(100, 100, 57.57359312880714, 57.573593128807154),
      |      ^ Eager Test
  195 |     ).toStrictEqual({ radius: 60, angleInDegrees: 225 });
  196 |     expect(cartesianToPolar(100, 100, 99.99999999999999, 40)).toStrictEqual({
  197 |       radius: 60,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 196, 'column': 11, 'index': 5798}","  194 |       cartesianToPolar(100, 100, 57.57359312880714, 57.573593128807154),
  195 |     ).toStrictEqual({ radius: 60, angleInDegrees: 225 });
> 196 |     expect(cartesianToPolar(100, 100, 99.99999999999999, 40)).toStrictEqual({
      |           ^ Eager Test
  197 |       radius: 60,
  198 |       angleInDegrees: 270,
  199 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 201, 'column': 6, 'index': 5936}","  199 |     });
  200 |     expect(
> 201 |       cartesianToPolar(100, 100, 142.42640687119285, 57.57359312880714),
      |      ^ Eager Test
  202 |     ).toStrictEqual({ radius: 60.00000000000001, angleInDegrees: 315 });
  203 |     expect(cartesianToPolar(100, 100, 160, 99.99999999999999)).toStrictEqual({
  204 |       radius: 60,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 203, 'column': 11, 'index': 6087}","  201 |       cartesianToPolar(100, 100, 142.42640687119285, 57.57359312880714),
  202 |     ).toStrictEqual({ radius: 60.00000000000001, angleInDegrees: 315 });
> 203 |     expect(cartesianToPolar(100, 100, 160, 99.99999999999999)).toStrictEqual({
      |           ^ Eager Test
  204 |       radius: 60,
  205 |       angleInDegrees: 360,
  206 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 210, 'column': 11, 'index': 6271}","  208 |
  209 |   it(""calculateCompactLayoutHeight"", () => {
> 210 |     expect(calculateCompactLayoutHeight(0)).toBe(90);
      |           ^ Eager Test
  211 |     expect(calculateCompactLayoutHeight(1)).toBe(115);
  212 |     expect(calculateCompactLayoutHeight(2)).toBe(115);
  213 |     expect(calculateCompactLayoutHeight(3)).toBe(140);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 211, 'column': 11, 'index': 6325}","  209 |   it(""calculateCompactLayoutHeight"", () => {
  210 |     expect(calculateCompactLayoutHeight(0)).toBe(90);
> 211 |     expect(calculateCompactLayoutHeight(1)).toBe(115);
      |           ^ Eager Test
  212 |     expect(calculateCompactLayoutHeight(2)).toBe(115);
  213 |     expect(calculateCompactLayoutHeight(3)).toBe(140);
  214 |     expect(calculateCompactLayoutHeight(4)).toBe(140);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 212, 'column': 11, 'index': 6380}","  210 |     expect(calculateCompactLayoutHeight(0)).toBe(90);
  211 |     expect(calculateCompactLayoutHeight(1)).toBe(115);
> 212 |     expect(calculateCompactLayoutHeight(2)).toBe(115);
      |           ^ Eager Test
  213 |     expect(calculateCompactLayoutHeight(3)).toBe(140);
  214 |     expect(calculateCompactLayoutHeight(4)).toBe(140);
  215 |     expect(calculateCompactLayoutHeight(5)).toBe(165);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 213, 'column': 11, 'index': 6435}","  211 |     expect(calculateCompactLayoutHeight(1)).toBe(115);
  212 |     expect(calculateCompactLayoutHeight(2)).toBe(115);
> 213 |     expect(calculateCompactLayoutHeight(3)).toBe(140);
      |           ^ Eager Test
  214 |     expect(calculateCompactLayoutHeight(4)).toBe(140);
  215 |     expect(calculateCompactLayoutHeight(5)).toBe(165);
  216 |     expect(calculateCompactLayoutHeight(6)).toBe(165);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 214, 'column': 11, 'index': 6490}","  212 |     expect(calculateCompactLayoutHeight(2)).toBe(115);
  213 |     expect(calculateCompactLayoutHeight(3)).toBe(140);
> 214 |     expect(calculateCompactLayoutHeight(4)).toBe(140);
      |           ^ Eager Test
  215 |     expect(calculateCompactLayoutHeight(5)).toBe(165);
  216 |     expect(calculateCompactLayoutHeight(6)).toBe(165);
  217 |     expect(calculateCompactLayoutHeight(7)).toBe(190);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 215, 'column': 11, 'index': 6545}","  213 |     expect(calculateCompactLayoutHeight(3)).toBe(140);
  214 |     expect(calculateCompactLayoutHeight(4)).toBe(140);
> 215 |     expect(calculateCompactLayoutHeight(5)).toBe(165);
      |           ^ Eager Test
  216 |     expect(calculateCompactLayoutHeight(6)).toBe(165);
  217 |     expect(calculateCompactLayoutHeight(7)).toBe(190);
  218 |     expect(calculateCompactLayoutHeight(8)).toBe(190);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/github-readme-stats/tests/renderTopLanguagesCard.test.js,Eager Test,"{'line': 216, 'column': 11, 'index': 6600}","  214 |     expect(calculateCompactLayoutHeight(4)).toBe(140);
  215 |     expect(calculateCompactLayoutHeight(5)).toBe(165);
> 216 |     expect(calculateCompactLayoutHeight(6)).toBe(165);
